annotation_id,backbone,language,config,variant,seed,example_index,context,question,gold_answer,generated_answer,em,f1,f_faith_model_score,annotator_1_judgment,annotator_1_notes,annotator_2_judgment,annotator_2_notes,adjudicated_judgment
A0280,mt5-base,arabic,B_ce_lora,qlora,42,515,"أظهر ""تقرير التقييم الثالث"" بشكل بارز رسماً بيانياً بعنوان ""إعادة بناء درجة حرارة نصف الكرة الشمالي الألفي"" استناداً إلى 1999 ورقة كتبها ميشيل إ. مان و رايموند إس. برادلي و مالكوم ك. هوجهس (إم بي إتش99)، والتي يشار إليها باسم ""رسم عصا الهوكي"". مدد هذا الرسم البياني الرسم البياني المماثل في الشكل 3.20 من تقرير التقييم الثاني للفريق الحكومي الدولي المعني بتغير المناخ لعام 1995، واختلف عن المخطط في تقرير التقييم الأول الذي افتقر إلى وحدات درجات الحرارة، لكنه بدا أنه يصور تغيرات درجات حرارة عالمية أكبر على مدارال 1000 عام السابقيين، ودرجات حرارة مرتفعة أكثر خلال فترة القرون الوسطى الدافئة من منتصف القرن العشرين. لم يكن التخطيط دسيسة حقيقية للبيانات، واستند إلى رسم تخطيطي لدرجات الحرارة في وسط إنجلترا ، حيث ارتفعت درجات الحرارة على أساس أدلة وثائقية عن مزارع الكروم في العصور الوسطى في إنجلترا. حتى مع هذه الزيادة، فإن الحد الأقصى الذي أظهرته في فترة القرون الوسطى الدافئة لم يصل إلى درجات الحرارة المسجلة في إنجلترا المركزية في عام 2007. وقد تم دعم اكتشاف ""إم بي إتش99"" بإعادات البناء المذكورة من قبل جونز وآخرون. 1998، بولاك وهوانج وشين 1998 وكرولي ولوري 2000 وبريفا 2000، باستخدام بيانات وطرق مختلفة. جونز وآخرون.","من كتب الورقة التي استند إليها الرسم البياني ""إعادة بناء درجة حرارة نصف الكرة الشمالي الألفي""؟",ميشيل إ. مان و رايموند إس. برادلي و مالكوم ك. هوجهس,يقولي,0,0.0,0.0059,,,,,
A0281,mt5-base,arabic,C_composite_lora,dora,42,557,النوع الثالث من التخمين يتعلق بجوانب توزيع الأعداد الأولية. من المتوقع أن يكون هناك عدد لا نهائي من الأعداد الأولية المزدوجة، أزواج الأعداد الأولية مع الاختلاف 2 (تخمين أولي توأمي). تخمين بوليجناك هو تقوية لهذا التخمين، فهو ينص على أنه لكل عدد صحيح موجب ن، يوجد عدد لا حصر له من الأزواج من الأعداد الأولية المتتالية التي تختلف بمقدار 2ن. يتم تخمين وجود عدد لا نهائي من الأعداد الأولية للشكل ن2 + 1. هذه التخمينات هي حالات خاصة لفرضية شينزل الواسعة اتش. يقول تخمين بروكارد أن هناك دائماً أربعة أعداد أولية على الأقل بين المربعات ذات الأعداد الأولية المتتالية أكبر من 2.  يشير تخمين ليجندر إلى وجود عدد أولي بين ن2 و (ن + 1) 2 لكل عدد صحيح موجب ن. إنه ضمني من تخمين كرامÃ©ر الأقوى.,ما الذي يحمله التخمين أنه يوجد دائماً 4 أعداد أولية على الأقل بين مربعات الأعداد الأولية المتتالية التي تزيد عن 2؟,يقول تخمين بروكارد,ن,0,0.0,0.013,,,,,
A0282,mt5-base,malay,B_ce_lora,dora,42,12,"Rekod pertemuan Nadal dan pemain Kanada ini ialah 7-2. Baru-baru ini beliau telah tewas kepada Raonic dalam kejohanan Brisbane Open. Nadal mendapat 88% mata bersih dalam perlawanan yang menang 76 mata dalam perkhidmatan pertama. Selepas perlawanan, King of Clay berkata, “Saya teruja kerana dapat kembali ke pusingan akhir untuk acara-acara yang paling penting. Saya berada di sini untuk cuba menang.”",Pernyataan manakah yang menggambarkan keputusan perlawanan Brisbane Open antara Nadal dan Raonic seperti yang dinyatakan dalam petikan?,Raonic menewaskan Nadal,Raonic mendapat 88% mata bersih,0,0.25,0.0066,,,,,
A0283,mt5-base,malay,C_composite_lora,dora,42,415,"Terdapat pelbagai cara untuk menyaring air, kaedah tertentu lebih berkesan terhadap ancaman khusus. Di beberapa kawasan, mendidih air selama seminit adalah memadai, di kawasan lain beberapa minit adalah diperlukan. Penapis berbeza-beza dari segi keberkesanan, dan sekiranya anda bimbang. anda patut mempertimbangkan untuk membeli air dalam botol tertutup daripada syarikat yang mempunyai reputasi yang baik.","Berdasarkan petikan, apakah pilihan terbaik untuk mengelakkan air yang berpotensi tercemar?",Beli air botol,,0,0.0,0.0,,,,,
A0284,mt5-base,arabic,B_ce_lora,dora,42,139,يعود أصل متحف فكتوريا وألبرت إلى المعرض الكبير لعام 1851 الذي شارك في تخطيطه هنري كول وهو أول مدير للمتحف؛ كان يُعرف في البداية باسم متحف المصنوعات إذ تم افتتاحه لأول مرة في أيار من عام 1852 في مارلبورو هاوس، ولكن بحلول أيلول تم نقله إلى سومرسيت هاوس. اشتملت المجموعة في هذه المرحلة على كل من الفنون والعلوم التطبيقية. تم شراء العديد من المعروضات في المعرض لتشكيل نواة المجموعة. بحلول شباط من عام 1854 كانت المناقشات جارية لنقل المتحف إلى موقعه الحالي وأعيدت تسميته باسم متحف ساوث كينزنغتون. في عام 1855 قام المهندس المعماري الألماني غوتفريت زيمبا بوضع تصميمٍ للمتحف بناءً على طلب كول، لكن مجلس التجارة رفضه لبهظ تكلفته. كان برومبتون بارك هاوس يحتل الموقع، وتم تمديده بما في ذلك قاعة المرطبات الأولى التي افتُتحت عام 1857، إذ كان المتحف الأول في العالم الذي يوفر مرافقاً كتلك.,ما كان يسمى المتحف في الأصل؟,متحف المصنوعات,インتحف في عام 1854,0,0.0,0.0234,,,,,
A0285,mt5-base,malay,B_ce_lora,dora,42,282,"Rakap adalah alat sokongan untuk kaki penunggang yang tergantung di kedua-dua sisi pelana. Ia memberikan lebih kestabilan untuk penunggang namun terdapat risiko keselamatan disebabkan potensi untuk kaki penunggang tersangkut. Jika seorang penunggang dilempar dari kuda tetapi kakinya tersekat pada rakap, dia akan diseret sekiranya kuda tersebut melarikan diri. Untuk mengurangkan risiko ini, beberapa langkah keselamatan dapat diambil. Pertama, kebanyakan penunggang memakai kasut but dengan tumit dan tapak yang rata dan agak sempit. Seterusnya, beberapa pelana, terutamanya pelana Inggeris, mempunyai bar keselamatan yang membenarkan pemijak kaki kulit menjatuhkan pelana jika ditarik ke belakang oleh penunggang.",Apakah yang ada pada sesetengah pelana yang membantu mengurangkan risiko kaki penunggang tersangkut di rakap?,Bar keselamatan,Tapak yang sempit,0,0.0,0.0009,,,,,
A0286,mt5-base,arabic,C_composite_lora,qlora,42,310,"‏الاتجاه الحديث في التصميم يكمن في دمج التخصصات التي سبق فصلها، وخاصة داخل الشركات الكبيرة. كان من المرجح في الماضي أن يكون المهندسين المعماريين ومصممي الديكور الداخلي والمهندسين والمطورين ومديري الإنشاءات والمقاولين العامين شركات منفصلة تمامًا، حتى ضمن الشركات الكبرى. في الوقت الحالي، قد يكون لدى الشركة التي تعتبر اسميًا ""هندسية"" أو ""إدارة الإنشاءات"" خبراء من جميع المجالات ذات الصلة كموظفين، أو أن يكون لها شركة مرتبطة توفر كل المهارات الضرورية. وبالتالي، قد تقدم كل شركة نفسها كشركة ""خدمات متكاملة"" لمشاريع البناء من البداية إلى النهاية. ويتم تحديد ذلك على أنه عقد ""تصميم البناء"" حيث يتم إعطاء المقاول مواصفات أداء ويجب عليه تنفيذ المشروع من التصميم إلى البناء، مع الالتزام بمواصفات الأداء.",‏ما نوع العقد الذي يتم تقديمه عند إعطاء المقاول مواصفات أداء ويجب عليه تنفيذ المشروع من التصميم إلى البناء مع الالتزام بمواصفات الأداء؟,"عقد ""تصميم البناء""",عقد,0,0.5,0.0091,,,,,
A0287,mt5-base,arabic,B_ce_lora,dora,42,394,"توصلت الدراسات التي أجريت على عدم المساواة في الدخل والنمو في بعض الأحيان إلى أدلة تؤكد فرضية منحنى كوزنتس والتي تنص على أنه من خلال التنمية الاقتصادية يكون هناك زيادة أولًا في عدم المساوة ثم يصبح هناك نقصان. يتحدى الاقتصادي توماس بيكيتي هذه الفكرة مدعيًا أنه في الفترة بين عامي 1914 و 1945 قللت الحروب و ""الأزمات الاقتصادية والسياسية العنيفة"" من عدم المساواة. علاوة على ذلك، يجادل بيكيتي أن فرضية منحنى كوزنتس ""السحرية"" - بتأكيدها على موازنة النمو الاقتصادي على المدى الطويل - لا يمكن أن تفسر الزيادة الكبيرة في التفاوت الاقتصادي في جميع أنحاء العالم المتقدم منذ سبعينيات القرن الماضي.",ما وظيفة توماس بيكيتي؟,الاقتصادي,توصلت الدراسات التي أجريت على عدم المساواة في جميع أنحاء العالم,0,0.0,0.0014,,,,,
A0288,mt5-base,malay,C_composite_lora,qlora,42,359,"Laluan Kutub Selatan (atau lebuhraya) adalah jejak 1600 km daripada Stesen McMurdo di Laut Ross ke Kutub. Ia merupakan salji yang padat dengan rekahan yang diisi dan ditandai dengan bendera. Ia hanya boleh dilalui oleh traktor yang khusus, menarik kereta luncur dengan bahan bakar dan bekalan. Ini tidak terlalu tangkas jadi denai harus berpusing jauh sekeliling Pergunungan Transantartik untuk sampai ke dataran tinggi.",Mengapakah perlu untuk berpusing jauh di sekeliling Pergunungan Transantartik untuk pergi ke dataran tinggi?,Traktor khusus tidak tangkas,Begatuan kutub,0,0.0,0.0623,,,,,
A0289,mt5-base,arabic,B_ce_lora,qlora,42,502,الاقتصادي الكوري هويسنج لي هو رئيس الفريق الحكومي الدولي المعني بتغير المناخ منذ 8 أكتوبر 2015، بعد انتخاب المكتب الجديد للفريق الحكومي الدولي المعني بتغير المناخ. قبل هذه الانتخابات، ترأَّسَ الفريق الحكومي الدولي المعني بتغير المناخ نائب الرئيس إسماعيل الجزولي، الذي تم تعيينه رئيساً بالنيابة بعد استقالة راجيندرا ك. باتشوري فبراير 2015. الرؤساء السابقون هم راجندرا ك. باشوري، انتخبوا في مايو 2002؛ روبرت واتسون في عام 1997؛ وبيرت بولين في عام 1988. ويساعد الرئيس مكتب مُنتَخَب يضم نواب الرئيس، و مجموعة عمل الرؤساء المشاركين، والسكرتارية.,من هو نائب رئيس الفريق الحكومي الدولي المعني بتغير المناخ؟,إسماعيل الجزولي,لاخة,0,0.0,0.0015,,,,,
A0290,mt5-base,malay,C_composite_lora,dora,42,158,Pada masa kini perjalanan udara hanya jarang ditempah terus melalui syarikat penerbangan itu tanpa pencarian pertama dan perbandingan harga. Kadangkala penerbangan yang sama boleh mempunyai kadar harga yang berbeza pada pelbagai agregator dan adalah lebih baik untuk membandingkan dahulu hasil carian dan juga merujuk terlebih dahulu ke laman web syarikat penerbangan tersebut sebelum membuat tempahan.,"Berdasarkan petikan, manakah antara berikut yang patut pengembara yang peka dengan kos lakukan terakhir?",Menempah terus dengan syarikat penerbangan,Mem,0,0.0,0.0172,,,,,
A0291,mt5-base,arabic,C_composite_lora,dora,42,134,"في المدينة جامعتان - جامعة نيوكاسل وجامعة نورثمبريا. يعود أصل جامعة نيوكاسل إلى كلية الطب والجراحة التي تأسست عام 1834 واستقلت من جامعة دورهام في 1 من آب عام 1963 لتأسيس جامعة نيوكاسل أبون تاين. تعتبر جامعة نيوكاسل الآن إحدى الجامعات الدولية الرائدة في المملكة المتحدة، إذ فازت بجائزة صانداي تايمز السنوية لأفضل جامعة في العالم لعام 2000. يعود أصل جامعة نورثمبريا إلى كلية نيوكاسل للفنون التطبيقية التي تأسست عام 1969 وأصبحت جامعة نورثامبريا في نيوكاسل عام 1992 ضمن الإجراء المعمم على كافة المملكة المتحدة الذي أصبحت فيه كليات الفنون التطبيقية جامعات جديدة. حازت جامعة نورثمبريا على لقب ""أفضل جامعة جديدة"" من قبل دليل تايمز للجامعات البارزة لعام 2005، كما حازت أيضًا على جائزة الشركة المرموقة لـ ""المنظمة الأكثر إتاحةً لتكنولوجيا المعلومات"" (في المملكة المتحدة) من قبل مجلة كمبيوتينج المعنية بصناعة تكنولوجيا المعلومات .",علام حازت جامعة نيوكاسل في عام 2000؟,صانداي تايمز السنوية لأفضل جامعة في العالم, ,0,0.0,0.0,,,,,
